,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score,Auto_Loan,Debt_Consolidation_Loan
4902,18,Scientist,39891.42,3246.28,4,4,22.0,6,"Auto Loan, Student Loan, Auto Loan, Payday Loan, Debt Consolidation Loan,  Not Specified",16,16,7.69,8,Standard,2411.32,30.48875,6 Years and 5 Months,Yes,195.22,162.71625,Low_spent_Small_value_payments,239.855,Poor,2,1
4903,23,Architect,58144.56,4791.38,6,3,8.0,3,"Credit-Builder Loan, Not Specified,  Payday Loan",20,10,19.965,5,Standard,2466.95,31.61375,18 Years and 5 Months,Yes,75.29,229.64125,High_spent_Large_value_payments,432.9575,Poor,0,0
4904,43,Lawyer,28716.0,2569.0,7,10,16.0,5,"Personal Loan, Student Loan, Debt Consolidation Loan, Debt Consolidation Loan,  Student Loan",56,24,9.81,12,Bad,3530.81,30.83,7 Years and 5 Months,Yes,90.73,143.42125,High_spent_Medium_value_payments,288.63875,Poor,0,2
4905,18,Developer,61319.37,5065.95,8,10,16.0,7,"Personal Loan, Auto Loan, Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, Credit-Builder Loan,  Not Specified",56,19,5.65,9,Bad,2329.84,28.4025,5 Years and 11 Months,Yes,243.65,146.6675,High_spent_Medium_value_payments,381.39,Poor,2,1
4906,40,Entrepreneur,33694.79,2999.9,8,3,20.0,3,"Personal Loan, Home Equity Loan,  Mortgage Loan",10,16,4.82,1,Standard,472.42,29.9375,15 Years and 5 Months,No,65.81,175.09375,Low_spent_Small_value_payments,329.07875,Standard,0,0
4907,44,Entrepreneur,32520.18,2928.01,9,6,27.0,6,"Student Loan, Home Equity Loan, Personal Loan, Debt Consolidation Loan, Home Equity Loan,  Mortgage Loan",52,18,1.1,7,Bad,2196.5,30.27375,19 Years and 9 Months,Yes,126.41,209.44,Low_spent_Small_value_payments,238.2025,Poor,0,1
4908,25,Writer,33467.15,3039.93,7,5,7.0,0,No Loan,13,19,4.01,5,Good,1294.23,35.2375,30 Years and 3 Months,No,0.0,234.38,Low_spent_Small_value_payments,370.82125,Good,0,0
4909,49,Engineer,81049.77,6817.15,7,6,7.0,2,"Auto Loan,  Payday Loan",29,16,7.86,4,Good,417.22,31.3575,15 Years and 7 Months,No,72.02,367.04125,High_spent_Medium_value_payments,535.99125,Good,1,0
4910,16,Teacher,63340.32,5345.36,7,7,21.0,6,"Home Equity Loan, Mortgage Loan, Auto Loan, Mortgage Loan, Mortgage Loan,  Home Equity Loan",35,8,7.845,6,Standard,1571.84,32.74375,19 Years and 4 Months,Yes,234.89,145.5275,Low_spent_Large_value_payments,406.09875,Poor,1,0
4911,22,Developer,28405.61,2645.13,7,7,6.0,3,"Student Loan, Auto Loan,  Personal Loan",35,18,8.42,4,Standard,582.97,30.17875,22 Years and 9 Months,No,56.96,165.2175,High_spent_Small_value_payments,312.3425,Standard,1,0
4912,39,Teacher,41771.88,3337.99,3,6,22.0,2,"Payday Loan,  Credit-Builder Loan",18,12,7.065,5,Standard,2236.0,32.98625,11 Years and 10 Months,Yes,58.65,95.4925,Low_spent_Large_value_payments,430.9075,Poor,0,0
4913,45,Engineer,29728.31,2551.36,3,4,6.0,2,"Student Loan,  Student Loan",15,1,2.935,6,Good,917.0,35.68125,31 Years and 8 Months,No,34.5,163.21375,High_spent_Medium_value_payments,338.1225,Good,0,0
4914,41,Doctor,124534.38,10621.86,1,1,9.0,3,"Mortgage Loan, Auto Loan,  Home Equity Loan",0,12,10.425,1,Good,757.38,33.4675,17 Years and 5 Months,No,174.34,478.53875,High_spent_Large_value_payments,670.56,Good,1,0
4915,31,Accountant,34188.81,2719.07,0,4,5.0,1,Home Equity Loan,13,1,8.47,0,Good,1076.67,33.575,23 Years and 4 Months,No,25.18,132.98125,High_spent_Small_value_payments,380.78,Standard,0,0
4916,35,Developer,28647.75,2161.31,5,6,5.0,5,"Not Specified, Debt Consolidation Loan, Not Specified, Personal Loan,  Payday Loan",5,12,17.485,5,Standard,82.6,31.285,5 Years and 11 Months,Yes,113.19,125.57,Low_spent_Small_value_payments,245.3475,Standard,0,1
4917,21,Media_Manager,88535.92,7299.99,5,7,17.0,5,"Debt Consolidation Loan, Payday Loan, Mortgage Loan, Personal Loan,  Auto Loan",16,15,10.195,5,Standard,1499.31,31.53625,13 Years and 3 Months,Yes,360.87,458.00375,Low_spent_Medium_value_payments,237.21875,Standard,1,1
4918,29,Entrepreneur,19721.21,1633.43,6,8,21.0,9,"Not Specified, Payday Loan, Mortgage Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Student Loan,  Payday Loan",33,23,7.31,10,Bad,3200.09,27.855,8 Years and 1 Months,Yes,110.25,62.21875,High_spent_Medium_value_payments,250.9025,Standard,0,0
4919,29,Entrepreneur,63788.88,5045.74,8,7,17.0,0,No Loan,20,10,0.68,2,Standard,1081.09,32.70125,19 Years and 2 Months,No,0.0,263.4225,High_spent_Medium_value_payments,540.91625,Standard,0,0
4920,46,Journalist,21252.83,1778.07,4,5,9.0,2,"Student Loan,  Personal Loan",23,7,6.945,2,Good,261.57,32.0125,26 Years and 1 Months,No,32.27,81.24375,High_spent_Small_value_payments,329.7075,Good,0,0
4921,23,Journalist,64269.24,5112.77,6,7,6.0,6,"Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan,  Not Specified",21,15,18.51,8,Standard,187.22,31.41875,13 Years and 9 Months,Yes,268.31,233.5275,High_spent_Medium_value_payments,258.635,Standard,0,2
4922,51,Architect,133236.36,11042.03,3,3,1.0,3,"Debt Consolidation Loan, Home Equity Loan,  Student Loan",3,9,8.825,2,Good,826.77,32.40375,28 Years and 8 Months,No,251.02,509.60375,Low_spent_Small_value_payments,551.53,Good,0,1
4923,25,Journalist,30385.56,2374.13,0,6,9.0,3,"Not Specified, Home Equity Loan,  Auto Loan",9,11,10.59,0,Good,1444.1,31.6975,30 Years and 7 Months,No,71.26,136.96875,Low_spent_Small_value_payments,309.98125,Standard,1,0
4924,19,Manager,40216.62,3447.61375,0,5,10.0,2,"Auto Loan,  Personal Loan",8,3,7.27,1,Good,323.03,33.99125,26 Years and 8 Months,No,204.4425,186.17,Low_spent_Small_value_payments,400.7025,Good,1,0
4925,20,Teacher,39024.34,3166.03,4,5,33.0,2,"Mortgage Loan,  Auto Loan",5,19,8.345,11,Standard,2201.24,35.605,12 Years and 9 Months,Yes,58.2,134.3,Low_spent_Small_value_payments,359.67625,Standard,1,0
4926,31,Accountant,59519.79,4966.98,10,10,31.0,6,"Home Equity Loan, Not Specified, Debt Consolidation Loan, Student Loan, Student Loan,  Personal Loan",30,19,19.34,7,Bad,2979.78,31.63875,1 Years and 11 Months,Yes,174.82,152.87375,High_spent_Small_value_payments,429.39875,Standard,0,1
4927,35,Scientist,19129.26,1858.11,4,3,11.0,0,No Loan,21,11,2.76,5,Standard,421.66,29.7475,15 Years and 5 Months,No,0.0,108.7575,High_spent_Large_value_payments,345.57125,Poor,0,0
4928,42,Media_Manager,56180.84,4540.74,6,10,33.0,5,"Credit-Builder Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan,  Payday Loan",20,14,17.285,8,Standard,1421.62,31.84625,17 Years and 7 Months,Yes,195.35,232.62875,High_spent_Medium_value_payments,289.8475,Poor,0,3
4929,33,Manager,35491.29,2883.61,3,3,12.0,3,"Mortgage Loan, Payday Loan,  Mortgage Loan",18,10,1.885,1,Standard,359.63,28.5875,28 Years and 1 Months,No,63.73,124.09,High_spent_Large_value_payments,364.29375,Standard,0,0
4930,50,Manager,43691.64,3747.97,5,4,16.0,2,"Debt Consolidation Loan,  Home Equity Loan",19,15,2.275,1,Standard,1311.99,31.21875,20 Years and 4 Months,Yes,64.75,149.345,High_spent_Large_value_payments,420.70375,Good,0,1
4931,34,Manager,28238.45,2167.2,5,5,17.0,3,"Personal Loan, Personal Loan,  Credit-Builder Loan",30,19,19.82,2,Standard,4.61,32.73125,21 Years and 4 Months,Yes,56.16,109.39125,High_spent_Small_value_payments,322.41875,Standard,0,0
4932,15,Musician,47752.38,4227.36,8,6,28.0,6,"Not Specified, Personal Loan, Auto Loan, Student Loan, Credit-Builder Loan,  Student Loan",21,17,13.13,12,Standard,1801.77,32.84625,16 Years and 3 Months,Yes,166.38,314.445,High_spent_Small_value_payments,271.7,Poor,1,0
4933,43,Mechanic,68713.48,5526.12,7,9,18.0,6,"Home Equity Loan, Not Specified, Not Specified, Credit-Builder Loan, Auto Loan,  Not Specified",49,21,9.88,10,Bad,2979.59,31.42875,5 Years and 9 Months,Yes,306.08,270.5175,High_spent_Large_value_payments,252.71625,Poor,1,0
4934,42,Architect,35758.39,3212.87,3,3,15.0,3,"Payday Loan, Home Equity Loan,  Debt Consolidation Loan",24,18,8.82,7,Standard,785.19,30.54125,14 Years and 2 Months,Yes,49.73,96.46,Low_spent_Medium_value_payments,432.6,Standard,0,1
4935,50,Journalist,70968.06,5773.01,8,4,5.0,2,"Payday Loan,  Not Specified",28,19,8.95,6,Good,861.47,27.48375,25 Years and 3 Months,No,97.85,231.33875,High_spent_Medium_value_payments,514.3562499999999,Good,0,0
4936,41,Architect,132861.6,11243.8,5,7,20.0,1,Credit-Builder Loan,29,10,13.85,8,Standard,1055.32,32.9525,15 Years and 9 Months,Yes,66.6,546.73,Low_spent_Large_value_payments,771.0475,Standard,0,0
4937,27,Scientist,43139.76,3594.98,8,7,27.0,7,"Not Specified, Debt Consolidation Loan, Mortgage Loan, Personal Loan, Personal Loan, Student Loan,  Student Loan",33,18,8.16,10,Bad,2449.21,32.67,17 Years and 3 Months,Yes,169.88,171.21375,Low_spent_Large_value_payments,273.04875,Poor,0,1
4938,38,Doctor,40026.12,3104.005,6,10,22.0,7,"Home Equity Loan, Payday Loan, Auto Loan, Auto Loan, Home Equity Loan, Credit-Builder Loan,  Home Equity Loan",43,20,1.89,7,Bad,1472.86,28.1975,17 Years and 7 Months,Yes,285.625,123.0575,Low_spent_Large_value_payments,257.38125,Standard,2,0
4939,38,Accountant,101977.44,8475.12,3,3,20.0,6,"Mortgage Loan, Personal Loan, Payday Loan, Student Loan, Not Specified,  Payday Loan",9,19,12.055,5,Standard,393.75,32.90125,8 Years and 7 Months,Yes,398.41,379.96125,High_spent_Large_value_payments,408.33875,Good,0,0
4940,24,Manager,10482.31,1114.53,9,8,20.0,4,"Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan,  Home Equity Loan",27,24,9.185,12,Bad,2146.8,28.3025,17 Years and 2 Months,Yes,29.38,73.0425,High_spent_Large_value_payments,281.64,Poor,0,2
4941,25,Accountant,123915.99,10336.33,3,6,8.0,2,"Payday Loan,  Home Equity Loan",2,1,7.619999999999999,7,Good,1394.91,29.10375,16 Years and 5 Months,No,156.99,498.765,High_spent_Small_value_payments,773.99,Good,0,0
4942,34,Accountant,20576.69,1992.72,10,5,27.0,7,"Debt Consolidation Loan, Payday Loan, Home Equity Loan, Personal Loan, Personal Loan, Credit-Builder Loan,  Student Loan",22,24,8.365,10,Bad,3050.91,30.83875,9 Years and 1 Months,Yes,68.08,152.46249999999998,High_spent_Small_value_payments,266.90500000000003,Poor,0,1
4943,20,Musician,128275.84,10390.65,8,6,17.0,0,No Loan,6,13,2.87,1,Standard,1171.85,35.84875,16 Years and 2 Months,No,0.0,290.54125,High_spent_Medium_value_payments,1002.275,Standard,0,0
4944,47,Architect,45013.44,3889.12,3,4,13.0,0,No Loan,24,13,7.84,1,Standard,1378.25,31.61125,32 Years and 4 Months,No,0.0,171.12375,Low_spent_Large_value_payments,477.7875,Standard,0,0
4945,49,Architect,28446.58,2597.55,3,5,5.0,4,"Debt Consolidation Loan, Personal Loan, Not Specified,  Debt Consolidation Loan",2,7,1.87,3,Good,640.4,33.1375,26 Years and 8 Months,No,66.06,131.03125,Low_spent_Small_value_payments,328.90875,Good,0,2
4946,17,Entrepreneur,18608.17,1774.68,7,8,30.0,6,"Personal Loan, Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Payday Loan,  Mortgage Loan",24,16,21.87,11,Bad,4228.95,30.4025,9 Years and 2 Months,Yes,55.15,129.22875,Low_spent_Medium_value_payments,282.44,Standard,1,1
4947,16,Engineer,7622.81,776.23,4,4,9.0,6,"Student Loan, Mortgage Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan,  Debt Consolidation Loan",6,9,19.67,5,Standard,2520.97,32.79625,18 Years and 9 Months,Yes,19.89,53.4425,Low_spent_Medium_value_payments,283.04,Poor,0,1
4948,25,Architect,21524.21,1720.68,8,7,17.0,2,"Personal Loan,  Payday Loan",23,8,18.705,7,Standard,16.45,32.71375,28 Years and 4 Months,Yes,35.05,109.44375,Low_spent_Large_value_payments,297.575,Standard,0,0
4949,17,Writer,14433.94,1113.83,9,5,34.0,9,"Home Equity Loan, Debt Consolidation Loan, Payday Loan, Payday Loan, Home Equity Loan, Payday Loan, Home Equity Loan, Credit-Builder Loan,  Student Loan",22,18,28.34,6,Bad,3155.47,32.485,13 Years and 1 Months,Yes,81.0,75.46,Low_spent_Large_value_payments,237.4225,Standard,0,1
4950,31,Teacher,75908.66,6220.72,4,4,12.0,4,"Student Loan, Student Loan, Debt Consolidation Loan,  Not Specified",8,7,8.49,2,Good,58.5,35.99,32 Years and 5 Months,No,186.26,321.53125,High_spent_Small_value_payments,404.00625,Good,0,1
4951,39,Doctor,28144.3,2307.36,7,7,24.0,7,"Personal Loan, Personal Loan, Home Equity Loan, Personal Loan, Not Specified, Student Loan,  Auto Loan",30,14,15.829999999999998,8,Bad,2959.98,31.525,8 Years and 11 Months,Yes,150.49,167.46375,High_spent_Medium_value_payments,195.27875,Standard,1,0
4952,51,Engineer,24771.94,2356.33,3,6,17.0,3,"Mortgage Loan, Payday Loan,  Debt Consolidation Loan",27,11,16.27,6,Standard,238.37,31.54625,20 Years and 8 Months,Yes,58.45,69.15875,High_spent_Medium_value_payments,356.77125,Standard,0,1
4953,42,Accountant,81764.54,6251.52375,1,6,7.0,4,"Personal Loan, Student Loan, Mortgage Loan,  Debt Consolidation Loan",30,0,9.655,2,Good,745.06,31.0975,30 Years and 5 Months,No,475.44,319.0775,High_spent_Medium_value_payments,462.5325,Poor,0,1
4954,29,Manager,19280.89,1550.74,6,4,12.0,6,"Payday Loan, Personal Loan, Not Specified, Auto Loan, Credit-Builder Loan,  Auto Loan",22,8,8.815,6,Standard,884.87,30.22125,10 Years and 5 Months,Yes,52.19,100.9125,Low_spent_Small_value_payments,254.5825,Standard,2,0
4955,16,Teacher,72637.48,6064.12,6,5,27.0,4,"Not Specified, Credit-Builder Loan, Home Equity Loan,  Auto Loan",15,14,8.41,10,Standard,1933.9,31.450000000000003,11 Years and 2 Months,Yes,174.43,168.39249999999998,High_spent_Medium_value_payments,512.34,Poor,1,0
4956,36,Mechanic,142974.96,11698.58,2,4,5.0,3,"Debt Consolidation Loan, Personal Loan,  Home Equity Loan",14,13,4.77,0,Good,443.62,30.935,23 Years and 10 Months,No,228.16,841.6324999999999,Low_spent_Medium_value_payments,543.40625,Good,0,1
4957,41,Engineer,15957.41,1039.78,8,5,7.0,3,"Mortgage Loan, Personal Loan,  Student Loan",19,19,16.58,4,Standard,1269.87,31.0175,10 Years and 3 Months,Yes,25.05,83.52375,Low_spent_Small_value_payments,280.40625,Standard,0,0
4958,26,Mechanic,15475.91,961.69875,6,7,13.0,7,"Mortgage Loan, Not Specified, Student Loan, Not Specified, Debt Consolidation Loan, Payday Loan,  Debt Consolidation Loan",9,13,7.04,4,Standard,1948.99,32.4625,13 Years and 10 Months,Yes,111.72125,52.2575,Low_spent_Small_value_payments,237.3525,Standard,0,2
4959,39,Lawyer,9159.02,887.25,6,8,18.0,4,"Home Equity Loan, Student Loan, Personal Loan,  Home Equity Loan",22,14,9.1,11,Standard,1554.94,31.45375,11 Years and 2 Months,Yes,22.09,73.595,High_spent_Large_value_payments,270.53875,Poor,0,0
4960,21,Architect,37755.92,2979.33,8,6,23.0,2,"Personal Loan,  Credit-Builder Loan",46,16,17.69,11,Bad,2366.24,30.27125,7 Years and 11 Months,Yes,46.86,134.91375,High_spent_Medium_value_payments,369.7725,Poor,0,0
4961,19,Manager,59110.83,4506.605,6,8,28.0,8,"Credit-Builder Loan, Personal Loan, Auto Loan, Payday Loan, Personal Loan, Mortgage Loan, Home Equity Loan,  Payday Loan",60,20,22.23,9,Bad,4105.86,31.615,3 Years and 2 Months,Yes,507.765,255.94625,Low_spent_Medium_value_payments,332.60125,Standard,1,0
4962,31,Lawyer,12600.44,782.04,5,5,10.0,3,"Not Specified, Student Loan,  Student Loan",20,18,16.54,7,Standard,569.8,32.88875,12 Years and 3 Months,Yes,26.06,47.33875,High_spent_Large_value_payments,285.07375,Poor,0,0
4963,23,Musician,35880.37,3057.03,4,1,8.0,2,"Debt Consolidation Loan,  Home Equity Loan",1,0,9.87,2,Good,117.91,33.065,20 Years and 10 Months,No,55.68,142.405,Low_spent_Small_value_payments,360.2525,Good,0,1
4964,39,Mechanic,33480.02,2775.0,8,10,19.0,9,"Payday Loan, Home Equity Loan, Home Equity Loan, Personal Loan, Not Specified, Personal Loan, Payday Loan, Student Loan,  Personal Loan",58,16,7.355,7,Bad,4177.98,31.03625,3 Years and 4 Months,Yes,128.1,150.3125,Low_spent_Small_value_payments,265.34,Poor,0,0
4965,31,Accountant,81166.86,6735.9,7,4,7.0,2,"Payday Loan,  Mortgage Loan",16,13,7.75,8,Standard,1353.18,30.2025,11 Years and 5 Months,Yes,135.1,401.84,High_spent_Medium_value_payments,414.155,Standard,0,0
4966,44,Engineer,40894.22,3221.85,5,5,11.0,0,No Loan,4,0,4.32,2,Good,1243.45,32.32,32 Years and 9 Months,No,0.0,89.86875,High_spent_Large_value_payments,487.315,Good,0,0
4967,43,Writer,45902.25,3974.19,9,8,24.0,7,"Credit-Builder Loan, Personal Loan, Student Loan, Home Equity Loan, Personal Loan, Personal Loan,  Debt Consolidation Loan",62,18,17.185,6,Bad,3321.44,30.3575,10 Years and 8 Months,Yes,164.77,163.9625,Low_spent_Medium_value_payments,328.92875000000004,Standard,0,1
4968,48,Scientist,33061.2,2621.1,3,6,12.0,0,No Loan,5,7,12.2,7,Good,918.01,31.75875,32 Years and 7 Months,No,0.0,132.865,Low_spent_Large_value_payments,393.27875,Good,0,0
4969,26,Journalist,31454.22,2618.18,7,8,28.0,6,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, Mortgage Loan, Credit-Builder Loan,  Personal Loan",26,20,18.63,8,Bad,1996.6,31.9875,10 Years and 9 Months,Yes,141.38,149.74875,High_spent_Medium_value_payments,235.9775,Poor,0,1
4970,38,Lawyer,14982.0,1137.5,6,3,17.0,2,"Debt Consolidation Loan,  Home Equity Loan",27,19,14.285,7,Standard,693.77,33.34625,22 Years and 2 Months,Yes,24.57,114.35375,Low_spent_Small_value_payments,261.65125,Standard,0,1
4971,25,Doctor,85248.15,6891.01,4,7,5.0,2,"Not Specified,  Mortgage Loan",6,3,3.365,3,Good,1326.06,34.10125,24 Years and 2 Months,No,113.43,289.48875,High_spent_Large_value_payments,524.2837499999999,Standard,0,0
4972,34,Scientist,68183.84,5916.99,9,5,27.0,7,"Auto Loan, Student Loan, Mortgage Loan, Auto Loan, Debt Consolidation Loan, Debt Consolidation Loan,  Personal Loan",31,20,25.295,9,Bad,3341.21,30.0375,11 Years and 2 Months,Yes,201.16,181.11625,Low_spent_Small_value_payments,466.955,Poor,2,2
4973,20,Mechanic,32061.94,2373.83,4,3,6.0,0,No Loan,6,4,2.06,3,Good,1443.42,34.4725,20 Years and 11 Months,No,0.0,95.80125,High_spent_Medium_value_payments,410.33,Standard,0,0
4974,44,Scientist,20721.78,1595.81,9,8,27.0,5,"Home Equity Loan, Personal Loan, Personal Loan, Home Equity Loan,  Mortgage Loan",37,22,15.33,8,Bad,4730.33,33.37125,13 Years and 2 Months,Yes,75.37,119.42,Low_spent_Large_value_payments,241.9625,Poor,0,0
4975,54,Journalist,83378.2,6166.985000000001,4,5,13.0,0,No Loan,20,7,2.36,1,Standard,401.7,32.985,25 Years and 10 Months,No,0.0,343.71375,Low_spent_Large_value_payments,581.905,Good,0,0
4976,22,Manager,81431.96,6791.0,4,7,5.0,2,"Credit-Builder Loan,  Auto Loan",22,18,15.785,5,Standard,2352.06,32.06875,8 Years and 11 Months,Yes,104.25,290.22125,Low_spent_Large_value_payments,499.39875,Standard,1,0
4977,51,Media_Manager,14179.49,1276.62,5,2,5.0,3,"Student Loan, Auto Loan,  Personal Loan",9,0,4.37,1,Good,1362.09,30.84625,30 Years and 5 Months,No,21.9,93.85125,Low_spent_Small_value_payments,295.6625,Good,1,0
4978,45,Musician,14320.27,1026.36,7,10,27.0,7,"Payday Loan, Credit-Builder Loan, Not Specified, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan,  Credit-Builder Loan",49,20,13.99,9,Bad,1482.09,33.0875,10 Years and 11 Months,Yes,74.27,78.3025,Low_spent_Medium_value_payments,227.56625,Poor,0,0
4979,44,Architect,70342.3,5838.86,7,6,16.0,2,"Debt Consolidation Loan,  Payday Loan",18,10,9.25,3,Standard,180.38,33.41875,23 Years and 5 Months,Yes,96.63,264.52875,High_spent_Large_value_payments,457.86125,Standard,0,1
4980,44,Journalist,7512.23,513.02,7,7,14.0,5,"Personal Loan, Payday Loan, Student Loan, Not Specified,  Not Specified",5,17,11.745,8,Standard,540.07,29.06125,8 Years and 1 Months,Yes,20.69,36.3425,Low_spent_Small_value_payments,275.52125,Standard,0,0
4981,44,Writer,10207.5,842.33,7,7,22.0,5,"Auto Loan, Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan,  Credit-Builder Loan",11,13,19.69,7,Standard,2419.86,30.35625,11 Years and 10 Months,Yes,70.955,54.55625,Low_spent_Small_value_payments,271.8275,Poor,1,0
4982,30,Scientist,18572.01,1397.67,5,7,14.0,6,"Payday Loan, Not Specified, Student Loan, Payday Loan, Student Loan,  Auto Loan",21,17,17.785,8,Standard,1705.24,32.445,17 Years and 5 Months,Yes,73.58,75.7575,Low_spent_Small_value_payments,262.17375,Standard,1,0
4983,52,Developer,35444.72,3216.73,1,5,5.0,0,No Loan,14,11,4.84,2,Good,1348.43,34.7725,17 Years and 9 Months,No,0.0,182.56,Low_spent_Medium_value_payments,406.6125,Standard,0,0
4984,53,Lawyer,97536.09,8255.01,2,4,2.0,2,"Payday Loan,  Mortgage Loan",7,7,2.035,1,Good,791.0,32.455,18 Years and 3 Months,No,98.97,465.695,High_spent_Medium_value_payments,588.0375,Good,0,0
4985,41,Architect,98992.92,8207.41,5,7,13.0,3,"Not Specified, Not Specified,  Debt Consolidation Loan",7,12,8.595,4,Standard,441.72,32.3,18 Years and 11 Months,Yes,240.81,389.33625,High_spent_Medium_value_payments,458.0925,Standard,0,1
4986,52,Doctor,66190.34,5478.86,4,4,10.0,0,No Loan,22,16,6.4,1,Good,557.57,32.13,31 Years and 9 Months,No,0.0,308.5525,High_spent_Medium_value_payments,505.5825,Good,0,0
4987,42,Mechanic,16955.24,1641.9475,7,5,19.0,2,"Not Specified,  Debt Consolidation Loan",10,19,20.075,2,Standard,714.71,31.8625,17 Years and 5 Months,Yes,77.21375,81.26625,High_spent_Small_value_payments,326.6475,Standard,0,1
4988,37,Manager,35862.37,3172.53,4,2,7.0,2,"Personal Loan,  Personal Loan",1,3,2.49,4,Good,546.87,29.25,16 Years and 4 Months,No,51.65,77.35875,High_spent_Medium_value_payments,417.935,Good,0,0
4989,44,Mechanic,87966.96,7564.58,6,3,15.0,1,Student Loan,11,20,10.74,2,Standard,166.72,32.86125,19 Years and 1 Months,Yes,64.35,239.71625,High_spent_Large_value_payments,626.955,Standard,0,0
4990,31,Scientist,45472.95,3676.41,9,6,18.0,5,"Debt Consolidation Loan, Payday Loan, Personal Loan, Auto Loan,  Auto Loan",50,16,9.815,9,Bad,1814.78,34.265,16 Years and 3 Months,Yes,119.63,121.675,High_spent_Large_value_payments,382.5925,Poor,2,1
